account_id,account_name,account_type,balance,currency,cost_center,entity,is_active,last_updated
ACC001695,Account_1695,Asset,437550.57,USD,CC887,EntityA,True,2023-03-12 14:00:00
ACC001696,Account_1696,Revenue,197198223.1397841,USD,CC297,EntityB,True,2023-03-12 15:00:00
ACC001697,Account_1697,Equity,410009.45,USD,CC735,EntityB,True,2023-03-12 16:00:00
ACC001698,Account_1698,Asset,197198223.1397841,,CC189,EntityA,True,2023-03-12 17:00:00
ACC001699,Account_1699,Liability,,XXX,CC963,EntityB,True,2023-03-12 18:00:00
ACC001700,Account_1700,Expense,435495.95,EUR,CC806,EntityC,True,2023-03-12 19:00:00
ACC001701,Account_1701,Liability,344687.35,GBP,CC711,EntityB,True,2023-03-12 20:00:00
ACC001702,Account_1702,Asset,266837.47,USD,CC994,EntityC,True,2023-03-12 21:00:00
ACC001703,Account_1703,Revenue,194544.15,USD,CC861,EntityC,True,2023-03-12 22:00:00
ACC001704,Account_1704,Asset,197198223.1397841,USD,CC876,EntityB,True,2023-03-12 23:00:00
ACC001705,Account_1705,Expense,355069.64,USD,CC190,EntityB,True,2023-03-13 00:00:00
ACC001706,Account_1706,Expense,234734.25,USD,CC121,EntityC,True,2023-03-13 01:00:00
ACC001707,Account_1707,,197198223.1397841,,CC964,EntityB,True,2023-03-13 02:00:00
ACC001708,Account_1708,Expense,197198223.1397841,USD,CC325,EntityB,True,2023-03-13 03:00:00
ACC001709,Account_1709,Liability,86025.36,USD,CC483,EntityA,True,2023-03-13 04:00:00
ACC001710,Account_1710,Liability,321759.08,USD,CC138,EntityA,True,2023-03-13 05:00:00
ACC001711,Account_1711,Liability,486025.18,EUR,CC660,EntityA,True,2023-03-13 06:00:00
ACC001712,CORRUPT_316585,,,USD,CC837,EntityB,True,2023-03-13 07:00:00
ACC001713,CORRUPT_509299,Expense,197198223.1397841,,CC856,EntityC,True,2023-03-13 08:00:00
ACC001714,Account_1714,Revenue,,GBP,CC622,EntityA,True,2023-03-13 09:00:00
ACC001715,Account_1715,Revenue,430421.21,,CC694,EntityA,True,2023-03-13 10:00:00
ACC001716,Account_1716,Expense,,USD,CC561,EntityA,True,2023-03-13 11:00:00
ACC001717,Account_1717,Revenue,12552979.751870908,USD,CC501,EntityB,True,2023-03-13 12:00:00
ACC001718,Account_1718,Liability,495445.37,USD,CC598,EntityA,True,2023-03-13 13:00:00
ACC001719,Account_1719,Equity,197198223.1397841,USD,CC941,EntityA,True,2023-03-13 14:00:00
ACC001720,Account_1720,,,USD,CC326,EntityA,True,2023-03-13 15:00:00
ACC001721,Account_1721,Asset,256632.23,USD,CC522,EntityA,True,2023-03-13 16:00:00
ACC001722,Account_1722,Revenue,197198223.1397841,USD,CC640,EntityA,True,2023-03-13 17:00:00
ACC001723,Account_1723,Revenue,178285.49,USD,CC612,EntityC,True,2023-03-13 18:00:00
ACC001724,Account_1724,,197198223.1397841,USD,CC127,EntityC,True,2023-03-13 19:00:00
ACC001725,Account_1725,Equity,84801.05,USD,CC358,EntityB,True,2023-03-13 20:00:00
ACC001726,Account_1726,Revenue,197198223.1397841,XXX,CC680,EntityA,True,2023-03-13 21:00:00
ACC001727,Account_1727,Expense,392569.75,EUR,CC723,EntityA,False,2023-03-13 22:00:00
ACC001728,CORRUPT_411991,,69195.0,,CC760,EntityA,True,2023-03-13 23:00:00
ACC001729,Account_1729,Equity,197335.08,USD,CC991,EntityB,True,2023-03-14 00:00:00
ACC001730,Account_1730,,446559.59,USD,CC705,EntityB,True,2023-03-14 01:00:00
ACC001731,Account_1731,Revenue,2350.93,USD,CC621,EntityA,True,2023-03-14 02:00:00
ACC001732,CORRUPT_652208,Expense,197198223.1397841,GBP,CC398,EntityB,True,2023-03-14 03:00:00
ACC001733,Account_1733,,277966.1,,CC433,EntityA,True,2023-03-14 04:00:00
ACC001734,Account_1734,Expense,167712.84,USD,CC842,EntityB,True,2023-03-14 05:00:00
ACC001735,Account_1735,Expense,136750.55,GBP,CC521,EntityC,True,2023-03-14 06:00:00
ACC001736,Account_1736,Revenue,197198223.1397841,EUR,CC743,EntityA,True,2023-03-14 07:00:00
ACC001737,Account_1737,Equity,197198223.1397841,USD,CC211,EntityB,True,2023-03-14 08:00:00
ACC001738,Account_1738,Asset,265283.0,USD,CC215,EntityB,True,2023-03-14 09:00:00
ACC001739,Account_1739,Asset,197198223.1397841,USD,CC293,EntityC,True,2023-03-14 10:00:00
ACC001740,Account_1740,Liability,288072.18,USD,CC275,EntityB,True,2023-03-14 11:00:00
ACC001741,Account_1741,Equity,47461.56,USD,CC645,EntityB,True,2023-03-14 12:00:00
ACC001742,Account_1742,Revenue,422359.9,USD,CC672,EntityC,True,2023-03-14 13:00:00
ACC001743,Account_1743,Equity,197198223.1397841,,CC601,EntityB,True,2023-03-14 14:00:00
ACC001744,Account_1744,Asset,382641.19,USD,CC360,EntityB,True,2023-03-14 15:00:00
ACC001745,Account_1745,Liability,197198223.1397841,USD,CC618,EntityA,True,2023-03-14 16:00:00
ACC001746,Account_1746,,391597.91,,CC207,EntityB,True,2023-03-14 17:00:00
ACC001747,Account_1747,Expense,197198223.1397841,USD,CC525,EntityA,True,2023-03-14 18:00:00
ACC001748,Account_1748,Liability,12552979.751870908,USD,CC239,EntityB,True,2023-03-14 19:00:00
ACC001749,Account_1749,Expense,249015.9,EUR,CC168,EntityA,True,2023-03-14 20:00:00
ACC001750,Account_1750,Revenue,197198223.1397841,USD,CC248,EntityA,True,2023-03-14 21:00:00
ACC001751,Account_1751,Expense,197198223.1397841,USD,CC199,EntityB,True,2023-03-14 22:00:00
ACC001752,Account_1752,Expense,197198223.1397841,USD,CC529,EntityB,True,2023-03-14 23:00:00
ACC001753,Account_1753,Revenue,197198223.1397841,USD,CC590,EntityC,True,2023-03-15 00:00:00
ACC001754,Account_1754,Liability,41311.9,INVALID,CC646,EntityA,True,2023-03-15 01:00:00
ACC001755,Account_1755,Revenue,197198223.1397841,GBP,CC495,EntityC,True,2023-03-15 02:00:00
ACC001756,Account_1756,Liability,197198223.1397841,USD,CC258,EntityA,True,2023-03-15 03:00:00
ACC001757,Account_1757,Liability,434972.46,USD,CC118,EntityC,True,2023-03-15 04:00:00
ACC001758,Account_1758,,349515.85,GBP,CC740,EntityC,True,2023-03-15 05:00:00
ACC001759,Account_1759,Equity,337402.38,USD,CC983,EntityC,True,2023-03-15 06:00:00
ACC001760,Account_1760,Equity,263021.52,GBP,CC352,EntityA,True,2023-03-15 07:00:00
ACC001761,Account_1761,Liability,326740.83,,CC284,EntityC,True,2023-03-15 08:00:00
ACC001762,Account_1762,Equity,197198223.1397841,USD,CC380,EntityA,True,2023-03-15 09:00:00
ACC001763,Account_1763,Asset,51160.48,GBP,CC292,EntityC,True,2023-03-15 10:00:00
ACC001764,Account_1764,Revenue,158566.47,USD,CC300,EntityB,True,2023-03-15 11:00:00
ACC001765,CORRUPT_714237,Equity,37155.03,USD,CC544,EntityB,True,2023-03-15 12:00:00
ACC001766,Account_1766,Expense,,USD,CC805,EntityB,True,2023-03-15 13:00:00
ACC001767,Account_1767,Equity,197198223.1397841,USD,CC740,EntityA,True,2023-03-15 14:00:00
ACC001768,Account_1768,Equity,302695.41,USD,CC962,EntityC,False,2023-03-15 15:00:00
ACC001769,Account_1769,Asset,,USD,CC421,EntityC,True,2023-03-15 16:00:00
ACC001770,Account_1770,Asset,,EUR,CC542,EntityC,True,2023-03-15 17:00:00
ACC001771,Account_1771,Liability,197198223.1397841,INVALID,CC441,EntityC,True,2023-03-15 18:00:00
ACC001772,Account_1772,Liability,197198223.1397841,USD,CC137,EntityC,False,2023-03-15 19:00:00
ACC001773,Account_1773,Liability,443824.03,USD,CC449,EntityC,True,2023-03-15 20:00:00
ACC001774,CORRUPT_152565,Liability,,,CC334,EntityB,True,2023-03-15 21:00:00
ACC001775,Account_1775,Revenue,377291.19,USD,CC530,EntityC,True,2023-03-15 22:00:00
ACC001776,Account_1776,Asset,178007.94,USD,CC242,EntityA,True,2023-03-15 23:00:00
ACC001777,Account_1777,Liability,,USD,CC766,EntityC,True,2023-03-16 00:00:00
ACC001778,Account_1778,Asset,,USD,CC857,EntityB,True,2023-03-16 01:00:00
ACC001779,Account_1779,Liability,197198223.1397841,USD,CC963,EntityB,True,2023-03-16 02:00:00
ACC001780,Account_1780,,68475.46,USD,CC176,EntityB,True,2023-03-16 03:00:00
ACC001781,Account_1781,,59356.67,USD,CC205,EntityA,True,2023-03-16 04:00:00
ACC001782,Account_1782,Liability,197198223.1397841,,CC968,EntityB,True,2023-03-16 05:00:00
ACC001783,Account_1783,,197198223.1397841,,CC862,EntityB,False,2023-03-16 06:00:00
ACC001784,Account_1784,Expense,197198223.1397841,USD,CC629,EntityA,True,2023-03-16 07:00:00
ACC001785,Account_1785,Revenue,109100.09,GBP,CC389,EntityC,True,2023-03-16 08:00:00
ACC001786,Account_1786,Liability,197198223.1397841,EUR,CC565,EntityA,True,2023-03-16 09:00:00
ACC001787,Account_1787,Asset,12552979.751870908,,CC581,EntityC,True,2023-03-16 10:00:00
ACC001788,Account_1788,,12552979.751870908,INVALID,CC861,EntityA,True,2023-03-16 11:00:00
ACC001789,Account_1789,,467543.95,USD,CC575,EntityA,True,2023-03-16 12:00:00
ACC001790,Account_1790,,193321.7,USD,CC124,EntityA,True,2023-03-16 13:00:00
ACC001791,Account_1791,Equity,197198223.1397841,INVALID,CC728,EntityA,True,2023-03-16 14:00:00
ACC001792,CORRUPT_73245,Expense,38494.56,USD,CC798,EntityA,True,2023-03-16 15:00:00
ACC001793,Account_1793,Liability,197198223.1397841,USD,CC367,EntityC,True,2023-03-16 16:00:00
ACC001794,Account_1794,Liability,197198223.1397841,,CC204,EntityC,True,2023-03-16 17:00:00
ACC001795,CORRUPT_686753,Equity,423452.51,,CC227,EntityB,True,2023-03-16 18:00:00
ACC001796,Account_1796,Liability,290252.69,USD,CC855,EntityA,True,2023-03-16 19:00:00
ACC001797,Account_1797,,313756.27,USD,CC502,EntityC,True,2023-03-16 20:00:00
ACC001798,CORRUPT_860005,Asset,177291.49,USD,CC575,EntityB,True,2023-03-16 21:00:00
ACC001799,Account_1799,Equity,,,CC963,EntityB,True,2023-03-16 22:00:00
ACC001800,Account_1800,Equity,,EUR,CC154,EntityC,True,2023-03-16 23:00:00
ACC001801,Account_1801,Asset,499116.01,,CC285,EntityB,True,2023-03-17 00:00:00
ACC001802,Account_1802,,246739.0,,CC849,EntityB,True,2023-03-17 01:00:00
ACC001803,Account_1803,Equity,197198223.1397841,,CC585,EntityC,True,2023-03-17 02:00:00
ACC001804,Account_1804,Liability,298333.12,USD,CC124,EntityB,True,2023-03-17 03:00:00
ACC001805,Account_1805,Asset,60393.05,,CC731,EntityC,True,2023-03-17 04:00:00
ACC001806,Account_1806,Asset,197198223.1397841,EUR,CC224,EntityC,True,2023-03-17 05:00:00
ACC001807,Account_1807,Asset,197198223.1397841,USD,CC803,EntityC,True,2023-03-17 06:00:00
ACC001808,CORRUPT_548528,Equity,365783.91,USD,CC817,EntityA,True,2023-03-17 07:00:00
ACC001809,Account_1809,Asset,,USD,CC841,EntityA,True,2023-03-17 08:00:00
ACC001810,Account_1810,Expense,83710.72,,CC517,EntityB,True,2023-03-17 09:00:00
ACC001811,Account_1811,Liability,197198223.1397841,USD,CC340,EntityB,True,2023-03-17 10:00:00
ACC001812,CORRUPT_713059,Revenue,12552979.751870908,USD,CC892,EntityC,False,2023-03-17 11:00:00
ACC001813,Account_1813,Revenue,347059.21,USD,CC602,EntityA,True,2023-03-17 12:00:00
ACC001814,Account_1814,Equity,197198223.1397841,,CC671,EntityC,False,2023-03-17 13:00:00
ACC001815,Account_1815,Expense,197198223.1397841,USD,CC222,EntityC,True,2023-03-17 14:00:00
ACC001816,Account_1816,Asset,,USD,CC660,EntityC,True,2023-03-17 15:00:00
ACC001817,Account_1817,,141984.67,,CC621,EntityC,True,2023-03-17 16:00:00
ACC001818,Account_1818,Liability,298766.45,USD,CC362,EntityC,True,2023-03-17 17:00:00
ACC001819,CORRUPT_989087,Asset,,USD,CC789,EntityB,True,2023-03-17 18:00:00
ACC001820,CORRUPT_999484,,461732.97,USD,CC220,EntityB,True,2023-03-17 19:00:00
ACC001821,Account_1821,Liability,,EUR,CC746,EntityB,True,2023-03-17 20:00:00
ACC001822,CORRUPT_638228,Revenue,339893.54,USD,CC964,EntityC,True,2023-03-17 21:00:00
ACC001823,Account_1823,Liability,27973.1,,CC609,EntityA,True,2023-03-17 22:00:00
ACC001824,Account_1824,Expense,477974.41,EUR,CC194,EntityB,True,2023-03-17 23:00:00
ACC001825,Account_1825,Revenue,490397.98,USD,CC597,EntityB,True,2023-03-18 00:00:00
ACC001826,Account_1826,,369798.24,USD,CC575,EntityB,True,2023-03-18 01:00:00
ACC001827,Account_1827,Asset,233141.02,,CC596,EntityB,True,2023-03-18 02:00:00
ACC001828,Account_1828,Expense,197198223.1397841,USD,CC345,EntityC,False,2023-03-18 03:00:00
ACC001829,Account_1829,Revenue,406445.65,,CC662,EntityA,True,2023-03-18 04:00:00
ACC001830,Account_1830,Expense,379840.02,,CC337,EntityC,False,2023-03-18 05:00:00
ACC001831,Account_1831,Liability,111755.07,USD,CC601,EntityC,True,2023-03-18 06:00:00
ACC001832,CORRUPT_805695,,226156.43,USD,CC634,EntityC,True,2023-03-18 07:00:00
ACC001833,Account_1833,Equity,,,CC680,EntityC,True,2023-03-18 08:00:00
ACC001834,Account_1834,Asset,413378.86,,CC817,EntityB,True,2023-03-18 09:00:00
ACC001835,Account_1835,Equity,342238.5,USD,CC893,EntityA,True,2023-03-18 10:00:00
ACC001836,Account_1836,Asset,197198223.1397841,,CC798,EntityB,True,2023-03-18 11:00:00
ACC001837,Account_1837,Expense,12552979.751870908,,CC815,EntityA,True,2023-03-18 12:00:00
ACC001838,Account_1838,Liability,12552979.751870908,,CC881,EntityA,True,2023-03-18 13:00:00
ACC001839,Account_1839,Liability,186483.92,,CC317,EntityC,True,2023-03-18 14:00:00
ACC001840,Account_1840,Equity,,USD,CC363,EntityB,True,2023-03-18 15:00:00
ACC001841,Account_1841,Equity,,EUR,CC579,EntityB,True,2023-03-18 16:00:00
ACC001842,Account_1842,Asset,197198223.1397841,USD,CC518,EntityC,True,2023-03-18 17:00:00
ACC001843,CORRUPT_249986,Expense,197198223.1397841,USD,CC731,EntityA,True,2023-03-18 18:00:00
ACC001844,Account_1844,Expense,123432.78,USD,CC108,EntityC,True,2023-03-18 19:00:00
ACC001845,CORRUPT_71087,Revenue,105504.21,,CC224,EntityB,True,2023-03-18 20:00:00
ACC001846,Account_1846,Revenue,294323.14,USD,CC771,EntityB,True,2023-03-18 21:00:00
ACC001847,Account_1847,Equity,197198223.1397841,USD,CC838,EntityB,True,2023-03-18 22:00:00
ACC001848,CORRUPT_731138,Equity,197198223.1397841,XXX,CC371,EntityB,True,2023-03-18 23:00:00
ACC001849,Account_1849,Equity,383986.2,USD,CC379,EntityB,True,2023-03-19 00:00:00
ACC001850,Account_1850,Asset,188858.25,,CC604,EntityB,False,2023-03-19 01:00:00
ACC001851,CORRUPT_671719,Asset,190737.56,,CC528,EntityA,True,2023-03-19 02:00:00
ACC001852,CORRUPT_865182,Liability,12552979.751870908,EUR,CC252,EntityA,True,2023-03-19 03:00:00
ACC001853,Account_1853,,407707.37,EUR,CC549,EntityB,True,2023-03-19 04:00:00
ACC001854,Account_1854,Asset,161097.61,USD,CC836,EntityA,True,2023-03-19 05:00:00
ACC001855,Account_1855,,379260.07,USD,CC755,EntityB,True,2023-03-19 06:00:00
ACC001856,Account_1856,Expense,197198223.1397841,GBP,CC834,EntityC,True,2023-03-19 07:00:00
ACC001857,Account_1857,Liability,197198223.1397841,USD,CC678,EntityA,True,2023-03-19 08:00:00
ACC001858,Account_1858,Equity,216408.86,USD,CC888,EntityA,False,2023-03-19 09:00:00
ACC001859,Account_1859,,374147.07,USD,CC324,EntityA,True,2023-03-19 10:00:00
ACC001860,Account_1860,Revenue,197198223.1397841,USD,CC141,EntityC,True,2023-03-19 11:00:00
ACC001861,CORRUPT_450924,Revenue,207799.21,USD,CC202,EntityC,True,2023-03-19 12:00:00
ACC001862,Account_1862,Liability,263116.3,EUR,CC992,EntityA,True,2023-03-19 13:00:00
ACC001863,Account_1863,Expense,197198223.1397841,USD,CC675,EntityB,True,2023-03-19 14:00:00
ACC001864,Account_1864,Liability,12552979.751870908,,CC322,EntityC,True,2023-03-19 15:00:00
ACC001865,Account_1865,Expense,208011.15,USD,CC867,EntityC,True,2023-03-19 16:00:00
ACC001866,Account_1866,Equity,197198223.1397841,USD,CC378,EntityB,True,2023-03-19 17:00:00
ACC001867,Account_1867,Asset,205810.3,USD,CC636,EntityA,True,2023-03-19 18:00:00
ACC001868,Account_1868,Revenue,278909.93,USD,CC324,EntityC,True,2023-03-19 19:00:00
ACC001869,Account_1869,Asset,465424.88,USD,CC185,EntityC,True,2023-03-19 20:00:00
ACC001870,Account_1870,Revenue,19074.94,USD,CC340,EntityB,True,2023-03-19 21:00:00
ACC001871,Account_1871,,311107.74,USD,CC305,EntityA,True,2023-03-19 22:00:00
ACC001872,CORRUPT_930139,Liability,229409.86,USD,CC596,EntityC,True,2023-03-19 23:00:00
ACC001873,Account_1873,Revenue,197198223.1397841,USD,CC118,EntityA,True,2023-03-20 00:00:00
ACC001874,Account_1874,Expense,125524.54,USD,CC315,EntityC,True,2023-03-20 01:00:00
ACC001875,Account_1875,,12552979.751870908,,CC610,EntityC,True,2023-03-20 02:00:00
ACC001876,Account_1876,Asset,,USD,CC454,EntityB,True,2023-03-20 03:00:00
ACC001877,Account_1877,Liability,138010.55,,CC671,EntityB,True,2023-03-20 04:00:00
ACC001878,Account_1878,Expense,197198223.1397841,USD,CC689,EntityA,True,2023-03-20 05:00:00
ACC001879,Account_1879,,264990.66,USD,CC967,EntityC,True,2023-03-20 06:00:00
ACC001880,Account_1880,Asset,1494.01,USD,CC851,EntityA,True,2023-03-20 07:00:00
ACC001881,Account_1881,Liability,,USD,CC305,EntityA,True,2023-03-20 08:00:00
ACC001882,Account_1882,Liability,47689.63,USD,CC722,EntityC,True,2023-03-20 09:00:00
ACC001883,Account_1883,Asset,275287.03,,CC663,EntityC,True,2023-03-20 10:00:00
ACC001884,Account_1884,,165208.36,USD,CC634,EntityB,True,2023-03-20 11:00:00
ACC001885,Account_1885,Revenue,274650.47,,CC818,EntityB,True,2023-03-20 12:00:00
ACC001886,Account_1886,Asset,,EUR,CC232,EntityB,True,2023-03-20 13:00:00
ACC001887,Account_1887,Revenue,197198223.1397841,USD,CC437,EntityA,True,2023-03-20 14:00:00
ACC001888,Account_1888,Equity,12552979.751870908,USD,CC833,EntityB,True,2023-03-20 15:00:00
ACC001889,Account_1889,Asset,55045.75,USD,CC902,EntityC,True,2023-03-20 16:00:00
ACC001890,Account_1890,Equity,197198223.1397841,GBP,CC133,EntityB,True,2023-03-20 17:00:00
ACC001891,Account_1891,,74126.87,USD,CC523,EntityC,True,2023-03-20 18:00:00
ACC001892,Account_1892,,197198223.1397841,USD,CC337,EntityC,True,2023-03-20 19:00:00
ACC001893,Account_1893,Expense,,,CC250,EntityC,True,2023-03-20 20:00:00
ACC001894,Account_1894,Revenue,305534.69,XXX,CC151,EntityC,True,2023-03-20 21:00:00
ACC001895,Account_1895,Asset,,USD,CC583,EntityC,True,2023-03-20 22:00:00
ACC001896,Account_1896,Expense,45130.95,,CC700,EntityC,True,2023-03-20 23:00:00
ACC001897,Account_1897,Equity,487275.95,,CC577,EntityC,True,2023-03-21 00:00:00
ACC001898,Account_1898,Expense,102802.56,,CC431,EntityC,True,2023-03-21 01:00:00
ACC001899,CORRUPT_174818,Revenue,197198223.1397841,EUR,CC793,EntityC,True,2023-03-21 02:00:00
ACC001900,Account_1900,Liability,210621.7,EUR,CC686,EntityC,True,2023-03-21 03:00:00
ACC001901,Account_1901,Equity,192591.95,USD,CC916,EntityC,True,2023-03-21 04:00:00
ACC001902,CORRUPT_491114,Equity,465690.42,USD,CC411,EntityB,True,2023-03-21 05:00:00
ACC001903,Account_1903,Revenue,75464.64,INVALID,CC314,EntityC,True,2023-03-21 06:00:00
ACC001904,Account_1904,Liability,498537.44,EUR,CC509,EntityC,True,2023-03-21 07:00:00
ACC001905,Account_1905,Liability,,,CC555,EntityB,True,2023-03-21 08:00:00
ACC001906,Account_1906,,324738.68,,CC511,EntityA,True,2023-03-21 09:00:00
ACC001907,CORRUPT_235967,Liability,197198223.1397841,INVALID,CC848,EntityC,True,2023-03-21 10:00:00
ACC001908,Account_1908,,,USD,CC140,EntityB,True,2023-03-21 11:00:00
ACC001909,CORRUPT_369470,Asset,461509.32,USD,CC574,EntityB,True,2023-03-21 12:00:00
ACC001910,Account_1910,,284337.88,USD,CC486,EntityC,True,2023-03-21 13:00:00
ACC001911,Account_1911,Asset,352494.04,,CC289,EntityA,True,2023-03-21 14:00:00
ACC001912,Account_1912,Expense,197198223.1397841,USD,CC676,EntityB,True,2023-03-21 15:00:00
ACC001913,Account_1913,Asset,12552979.751870908,USD,CC820,EntityA,True,2023-03-21 16:00:00
ACC001914,Account_1914,Revenue,337083.34,,CC590,EntityA,True,2023-03-21 17:00:00
ACC001915,Account_1915,Liability,228667.41,USD,CC176,EntityC,True,2023-03-21 18:00:00
ACC001916,Account_1916,Equity,78337.6,,CC167,EntityB,True,2023-03-21 19:00:00
ACC001917,CORRUPT_200307,Liability,12552979.751870908,EUR,CC479,EntityA,True,2023-03-21 20:00:00
ACC001918,Account_1918,,197198223.1397841,,CC700,EntityB,True,2023-03-21 21:00:00
ACC001919,Account_1919,,,GBP,CC381,EntityA,True,2023-03-21 22:00:00
ACC001920,Account_1920,Equity,197198223.1397841,,CC377,EntityC,True,2023-03-21 23:00:00
ACC001921,Account_1921,Liability,12552979.751870908,USD,CC873,EntityA,True,2023-03-22 00:00:00
ACC001922,Account_1922,,4734.02,USD,CC112,EntityB,True,2023-03-22 01:00:00
ACC001923,Account_1923,Expense,,USD,CC171,EntityB,True,2023-03-22 02:00:00
ACC001924,Account_1924,Equity,197198223.1397841,,CC239,EntityA,True,2023-03-22 03:00:00
ACC001925,Account_1925,Liability,,USD,CC984,EntityC,True,2023-03-22 04:00:00
ACC001926,Account_1926,Asset,12552979.751870908,USD,CC547,EntityB,True,2023-03-22 05:00:00
ACC001927,Account_1927,Liability,342316.05,,CC242,EntityB,True,2023-03-22 06:00:00
ACC001928,CORRUPT_118777,Asset,294485.03,USD,CC379,EntityB,False,2023-03-22 07:00:00
ACC001929,Account_1929,Asset,183227.17,EUR,CC971,EntityC,True,2023-03-22 08:00:00
ACC001930,Account_1930,,348943.87,USD,CC724,EntityA,True,2023-03-22 09:00:00
ACC001931,Account_1931,,,EUR,CC301,EntityC,True,2023-03-22 10:00:00
ACC001932,Account_1932,Equity,104610.95,USD,CC316,EntityB,True,2023-03-22 11:00:00
ACC001933,Account_1933,,282004.64,,CC167,EntityA,True,2023-03-22 12:00:00
ACC001934,Account_1934,Expense,441071.7,USD,CC794,EntityB,False,2023-03-22 13:00:00
ACC001935,Account_1935,Asset,,USD,CC223,EntityC,True,2023-03-22 14:00:00
ACC001936,Account_1936,,930944.27,USD,CC357,EntityA,False,2023-03-22 15:00:00
ACC001937,Account_1937,Liability,197198223.1397841,USD,CC413,EntityB,True,2023-03-22 16:00:00
ACC001938,Account_1938,Equity,43857.22,EUR,CC658,EntityB,True,2023-03-22 17:00:00
ACC001939,CORRUPT_503045,Expense,,USD,CC645,EntityC,True,2023-03-22 18:00:00
ACC001940,Account_1940,,6582.19,USD,CC818,EntityB,True,2023-03-22 19:00:00
ACC001941,Account_1941,Asset,493326.33,EUR,CC367,EntityC,True,2023-03-22 20:00:00
ACC001942,Account_1942,,112018.64,USD,CC446,EntityC,True,2023-03-22 21:00:00
ACC001943,Account_1943,Expense,407623.1,USD,CC449,EntityC,True,2023-03-22 22:00:00
ACC001944,Account_1944,Asset,85153.8,GBP,CC142,EntityB,True,2023-03-22 23:00:00
ACC001945,Account_1945,Liability,142516.97,USD,CC763,EntityC,True,2023-03-23 00:00:00
ACC001946,Account_1946,Asset,209720.38,,CC581,EntityA,True,2023-03-23 01:00:00
ACC001947,Account_1947,,,,CC527,EntityC,True,2023-03-23 02:00:00
ACC001948,Account_1948,,399377.06,EUR,CC994,EntityC,True,2023-03-23 03:00:00
ACC001949,Account_1949,,197198223.1397841,,CC260,EntityA,True,2023-03-23 04:00:00
ACC001950,Account_1950,Liability,437771.95,,CC971,EntityB,True,2023-03-23 05:00:00
ACC001951,Account_1951,Expense,77635.36,XXX,CC711,EntityC,True,2023-03-23 06:00:00
ACC001952,Account_1952,Revenue,197198223.1397841,EUR,CC298,EntityA,True,2023-03-23 07:00:00
ACC001953,Account_1953,Asset,197198223.1397841,USD,CC709,EntityC,True,2023-03-23 08:00:00
ACC001954,Account_1954,Equity,197198223.1397841,GBP,CC779,EntityC,False,2023-03-23 09:00:00
ACC001955,Account_1955,Expense,197198223.1397841,USD,CC425,EntityC,True,2023-03-23 10:00:00
ACC001956,Account_1956,,,XXX,CC410,EntityA,True,2023-03-23 11:00:00
ACC001957,Account_1957,Equity,,EUR,CC850,EntityC,True,2023-03-23 12:00:00
ACC001958,Account_1958,Equity,6892.74,USD,CC244,EntityC,True,2023-03-23 13:00:00
ACC001959,Account_1959,Revenue,197198223.1397841,USD,CC111,EntityA,True,2023-03-23 14:00:00
ACC001960,Account_1960,,197198223.1397841,,CC698,EntityC,True,2023-03-23 15:00:00
ACC001961,Account_1961,Expense,398833.83,USD,CC914,EntityB,True,2023-03-23 16:00:00
ACC001962,Account_1962,Expense,484927.06,USD,CC550,EntityC,True,2023-03-23 17:00:00
ACC001963,Account_1963,Asset,,USD,CC221,EntityA,True,2023-03-23 18:00:00
ACC001964,Account_1964,Expense,296497.19,USD,CC584,EntityC,True,2023-03-23 19:00:00
ACC001965,Account_1965,Expense,,USD,CC326,EntityB,True,2023-03-23 20:00:00
ACC001966,CORRUPT_580870,Revenue,271927.91,USD,CC843,EntityA,True,2023-03-23 21:00:00
ACC001967,Account_1967,Liability,160906.99,USD,CC650,EntityB,True,2023-03-23 22:00:00
ACC001968,Account_1968,,142449.31,,CC402,EntityC,True,2023-03-23 23:00:00
ACC001969,Account_1969,Expense,287348.81,,CC661,EntityC,True,2023-03-24 00:00:00
ACC001970,Account_1970,Asset,92475.76,,CC699,EntityA,True,2023-03-24 01:00:00
ACC001971,Account_1971,,235097.59,USD,CC710,EntityC,True,2023-03-24 02:00:00
ACC001972,Account_1972,Expense,325755.32,,CC429,EntityB,True,2023-03-24 03:00:00
ACC001973,Account_1973,Revenue,64962.85,,CC612,EntityA,True,2023-03-24 04:00:00
ACC001974,Account_1974,Liability,465366.54,,CC138,EntityB,True,2023-03-24 05:00:00
ACC001975,Account_1975,Equity,,USD,CC462,EntityC,True,2023-03-24 06:00:00
ACC001976,Account_1976,Asset,,USD,CC439,EntityA,True,2023-03-24 07:00:00
ACC001977,Account_1977,Expense,,USD,CC580,EntityA,True,2023-03-24 08:00:00
ACC001978,Account_1978,Liability,355290.47,USD,CC954,EntityA,True,2023-03-24 09:00:00
ACC001979,Account_1979,Asset,358349.34,EUR,CC957,EntityB,True,2023-03-24 10:00:00
ACC001980,Account_1980,Revenue,437674.85,GBP,CC534,EntityA,True,2023-03-24 11:00:00
ACC001981,Account_1981,Revenue,12552979.751870908,GBP,CC680,EntityC,True,2023-03-24 12:00:00
ACC001982,Account_1982,Revenue,139830.36,,CC197,EntityA,True,2023-03-24 13:00:00
ACC001983,Account_1983,Asset,,USD,CC533,EntityA,True,2023-03-24 14:00:00
ACC001984,Account_1984,Revenue,303519.06,USD,CC718,EntityA,True,2023-03-24 15:00:00
