tb_id,account_id,period,debit,credit,net_balance,account_type,entity
2369,ACC000812,2023-Q3,165645.01,66865.17,98779.84,Liability,EntityA
2370,ACC000877,2023-Q2,63139.38,,39729.53,Asset,EntityC
2371,ACC000220,2023-Q4,29067.54,84386.67,-55319.13,Revenue,EntityB
2372,ACC004116,2023-Q3,199405.27,109750.58,89654.69,Asset,EntityC
2373,ACC000306,2023-Q2,6043.84,41192.33,-35148.49,Revenue,EntityC
2374,ACC001993,2023-Q1,119467.18,81053.89,38413.29,Equity,EntityA
2375,ACC003496,2023-Q3,130042.45,127135.21,2907.24,Expense,EntityB
2376,ACC004952,2023-Q3,136357.87,115289.6,21068.27,Liability,EntityA
2377,ACC004269,2023-Q1,51125.55,144632.12,-93506.57,Liability,EntityA
2378,ACC000687,2023-Q2,144315.85,167280.91,-22965.06,Liability,EntityB
2379,ACC004939,2023-Q2,43279.91,81828.07,-38548.16,Equity,EntityB
2380,ACC003268,2023-Q3,165807.65,84593.46,81214.19,Liability,EntityB
2381,ACC000898,2023-Q1,43823.33,99338.43,-55515.1,Asset,EntityC
2382,ACC002244,2023-Q4,139341.21,113270.68,26070.53,Expense,EntityA
2383,ACC004590,2023-Q2,,21664.53,135018.17,Revenue,EntityA
2384,ACC001965,2023-Q2,37789.15,62527.07,-24737.92,Asset,EntityC
2385,ACC000919,2023-Q1,47597.3,34378.36,13218.94,Revenue,EntityA
2386,ACC004376,2023-Q4,155820.75,77170.55,78650.2,Liability,EntityA
2387,ACC004765,2023-Q1,-29219.84,194670.81,-177471.02,Asset,EntityB
2388,ACC004878,2023-Q4,38152.19,116546.19,-78394.0,Equity,EntityA
2389,ACC004779,2023-Q2,91106.18,85876.3,100309.49914146918,Revenue,EntityA
2390,ACC004365,2023-Q4,186036.39,113187.38,72849.01,Asset,EntityA
2391,ACC002273,2023-Q1,112375.57,133815.31,-21439.74,Liability,EntityB
2392,ACC000962,2023-Q1,77535.57,86990.69,-9455.12,Expense,EntityC
2393,ACC003086,2023-Q4,195674.04,89541.96,106132.08,Liability,EntityC
2394,ACC001104,2023-Q4,-13007.8,140280.23,-47537.97,Asset,EntityC
2395,ACC002366,2023-Q3,86746.99,12172.52,74574.47,Equity,EntityC
2396,ACC003281,2023-Q1,82328.86,108016.11,-25687.25,Revenue,EntityB
2397,ACC004733,2023-Q4,62436.01,109465.56,-47029.55,Expense,EntityB
2398,ACC001446,2023-Q2,65138.96,151350.45,-86211.49,Revenue,EntityC
2399,ACC001260,2023-Q4,137567.41,196528.95,-58961.54,Asset,EntityA
2400,ACC003674,2023-Q4,8167.12,159150.96,-150983.84,Expense,EntityC
2401,ACC000033,2023-Q4,136363.35,100757.72,35605.63,Revenue,EntityC
2402,ACC002833,2023-Q3,40240.9,33890.64,6350.26,Revenue,EntityB
2403,ACC003730,2023-Q3,76841.6,117652.19,-40810.59,Expense,EntityB
2404,ACC002755,2023-Q3,29307.79,166859.78,-137551.99,Revenue,EntityC
2405,ACC001920,2023-Q1,110550.21,186482.81,-75932.6,Liability,EntityC
2406,ACC004143,2023-Q2,145870.09,165062.08,-19191.99,Equity,EntityA
2407,ACC001856,2023-Q3,,37793.72,33137.4,Equity,EntityC
2408,ACC003553,2023-Q4,32683.32,142515.17,-109831.85,Equity,EntityB
2409,ACC002321,2023-Q3,45301.12,176030.99,-130729.87,Revenue,EntityA
2410,ACC000133,2023-Q3,163622.58,136203.39,27419.19,Revenue,EntityA
2411,ACC002653,2023-Q1,53529.75,137150.41,-83620.66,Asset,EntityC
2412,ACC000248,2023-Q2,154940.52,,54908.06,Equity,EntityB
2413,ACC004655,2023-Q3,66239.88,127395.24,-61155.36,Asset,EntityA
2414,ACC003008,2023-Q4,37746.51,58876.14,-21129.63,Equity,EntityB
2415,ACC001861,2023-Q2,145461.71,17762.02,127699.69,Equity,EntityB
2416,ACC002431,2023-Q1,93709.01,165542.98,-71833.97,Liability,EntityA
2417,ACC003096,2023-Q2,6255.45,,-182373.41,Expense,EntityB
2418,ACC001301,2023-Q1,191988.48,171364.47,196840.02383402557,Liability,EntityB
2419,ACC001442,2023-Q3,29550.69,66782.71,-37232.02,Asset,EntityC
2420,ACC002094,2023-Q3,70681.4,18706.03,51975.37,Liability,EntityB
2421,ACC001293,2023-Q4,76958.93,56027.68,20931.25,Revenue,EntityA
2422,ACC003790,2023-Q4,97885.98,168567.08,-70681.1,Asset,EntityB
2423,ACC000520,2023-Q1,157088.8,131162.9,25925.9,Equity,EntityC
2424,ACC004134,2023-Q1,1218.06,193338.85,-192120.79,Equity,EntityA
2425,ACC001743,2023-Q2,186494.41,68536.2,117958.21,Expense,EntityC
2426,ACC002807,2023-Q1,129197.89,110294.42,18903.47,Asset,EntityA
2427,ACC000789,2023-Q4,190129.78,158007.64,32122.14,Asset,EntityB
2428,ACC001927,2023-Q1,163477.91,,116679.52,Equity,EntityB
2429,ACC003773,2023-Q1,185567.64,192817.99,-7250.35,Asset,EntityC
2430,ACC001354,2023-Q4,120200.11,118479.53,1720.58,Revenue,EntityC
2431,ACC000662,2023-Q4,71461.8,1579.51,69882.29,Liability,EntityC
2432,ACC002610,2023-Q1,88582.81,5030.66,83552.15,Equity,EntityC
2433,ACC000813,2023-Q2,131606.46,176443.2,-44836.74,Asset,EntityC
2434,ACC001574,2023-Q3,85386.37,129056.31,-43669.94,Revenue,EntityA
2435,ACC002253,2023-Q3,146334.56,152614.5,-6279.94,Equity,EntityB
2436,ACC002821,2023-Q4,18369.6,156803.2,-138433.6,Asset,EntityC
2437,ACC003197,2023-Q2,165997.33,84091.96,172259.69049246807,Liability,EntityA
2438,ACC003384,2023-Q1,40837.73,159722.25,-118884.52,Asset,EntityB
2439,ACC004222,2023-Q2,188789.52,187506.49,1283.03,Asset,EntityB
2440,ACC000331,2023-Q3,31109.16,34434.22,-3325.06,Revenue,EntityC
2441,ACC001812,2023-Q3,25832.84,152827.28,-126994.44,Equity,EntityA
2442,ACC000006,2023-Q3,162375.22,61558.4,100816.82,Expense,EntityA
2443,ACC000048,2023-Q4,163740.37,64298.6,99441.77,Liability,EntityA
2444,ACC001062,2023-Q4,147751.88,82550.97,65200.91,Revenue,EntityB
2445,ACC002991,2023-Q2,192106.09,172743.9,19362.19,Revenue,EntityB
2446,ACC004473,2023-Q2,54107.93,4411.21,49696.72,Revenue,EntityB
2447,ACC003868,2023-Q3,165329.75,86785.24,78544.51,Expense,EntityA
2448,ACC003232,2023-Q2,70408.11,136009.53,-65601.42,Revenue,EntityA
2449,ACC003891,2023-Q2,107479.73,22083.09,85396.64,Revenue,EntityB
2450,ACC000860,2023-Q1,-34449.29,158450.72,-69330.71,Revenue,EntityA
2451,ACC004200,2023-Q2,1170.0,188380.52,-187210.52,Equity,EntityC
2452,ACC004452,2023-Q3,114892.44,18186.96,96705.48,Revenue,EntityA
2453,ACC000476,2023-Q4,149501.18,30589.63,118911.55,Expense,EntityC
2454,ACC002350,2023-Q4,34910.48,194819.44,-159908.96,Revenue,EntityB
2455,ACC004151,2023-Q2,186331.17,39571.13,146760.04,Revenue,EntityC
2456,ACC002381,2023-Q1,106079.91,15787.94,90291.97,Asset,EntityC
2457,ACC004203,2023-Q1,35649.2,190438.51,-154789.31,Equity,EntityB
2458,ACC004678,2023-Q2,129189.51,178524.54,-49335.03,Asset,EntityC
2459,ACC002374,2023-Q3,38384.54,131145.09,-92760.55,Asset,EntityA
2460,ACC000298,2023-Q4,12706.67,110286.19,-97579.52,Liability,EntityA
2461,ACC001701,2023-Q4,137063.05,183846.54,-46783.49,Equity,EntityB
2462,ACC001076,2023-Q1,22138.98,131104.02,-108965.04,Equity,EntityC
2463,ACC002371,2023-Q3,-11571.68,131679.33,-110435.84,Expense,EntityC
2464,ACC002929,2023-Q2,147988.71,168737.11,-20748.4,Revenue,EntityB
2465,ACC002320,2023-Q1,11040.45,130649.14,-119608.69,Equity,EntityA
2466,ACC000978,2023-Q3,161953.84,100735.38,61218.46,Liability,EntityC
2467,ACC001506,2023-Q1,159229.75,77944.3,81285.45,Revenue,EntityB
2468,ACC003398,2023-Q2,28278.69,100626.78,-72348.09,Liability,EntityA
2469,ACC000135,2023-Q3,103676.13,104495.73,104996.56403203995,Expense,EntityA
2470,ACC001071,2023-Q2,19325.1,72166.38,-52841.28,Revenue,EntityC
2471,ACC004462,2023-Q3,126514.24,89623.68,36890.56,Revenue,EntityC
2472,ACC000496,2023-Q2,12586.0,160374.39,-147788.39,Liability,EntityC
2473,ACC002074,2023-Q4,188896.17,83302.67,105593.5,Revenue,EntityA
2474,ACC001035,2023-Q1,41546.15,5111.95,36434.2,Expense,EntityC
2475,ACC000524,2023-Q1,136578.93,56603.86,79975.07,Asset,EntityA
2476,ACC002114,2023-Q3,25658.28,46348.37,-20690.09,Asset,EntityC
2477,ACC002608,2023-Q2,41919.29,158716.4,-116797.11,Equity,EntityC
2478,ACC000881,2023-Q3,90189.93,89858.61,331.32,Liability,EntityB
2479,ACC000389,2023-Q1,114619.23,56062.11,58557.12,Revenue,EntityA
2480,ACC000674,2023-Q3,199772.65,162140.98,37631.67,Equity,EntityC
2481,ACC003258,2023-Q4,5185.25,3843.36,1341.89,Expense,EntityA
2482,ACC004302,2023-Q1,62.88,34850.17,-34787.29,Liability,EntityB
2483,ACC000902,2023-Q2,70073.42,165390.96,-95317.54,Liability,EntityA
2484,ACC001602,2023-Q4,73231.27,110130.35,-36899.08,Asset,EntityB
2485,ACC001720,2023-Q3,176767.45,154729.95,22037.5,Liability,EntityC
2486,ACC001804,2023-Q1,182516.51,167635.2,14881.31,Liability,EntityC
2487,ACC001222,2023-Q1,176105.0,188392.7,-12287.7,Revenue,EntityB
2488,ACC000277,2023-Q4,28635.75,12684.92,15950.83,Liability,EntityA
2489,ACC002626,2023-Q4,82420.97,159846.95,-77425.98,Liability,EntityC
2490,ACC001787,2023-Q2,149177.03,141753.23,7423.8,Liability,EntityB
2491,ACC001712,2023-Q2,62522.21,41405.12,21117.09,Equity,EntityA
2492,ACC001325,2023-Q4,132647.61,186340.45,-53692.84,Revenue,EntityC
2493,ACC004647,2023-Q1,-45571.21,80840.38,-33411.81,Expense,EntityC
2494,ACC003053,2023-Q1,64683.85,177522.11,-112838.26,Asset,EntityA
2495,ACC002094,2023-Q4,172085.93,121022.74,51063.19,Expense,EntityA
2496,ACC001027,2023-Q1,50101.81,105349.59,56270.28033058709,Liability,EntityA
2497,ACC004006,2023-Q4,192864.82,31904.79,160960.03,Expense,EntityB
2498,ACC004442,2023-Q2,61251.91,,-121613.61,Asset,EntityA
2499,ACC000162,2023-Q4,4705.62,111332.38,-106626.76,Revenue,EntityB
2500,ACC004649,2023-Q1,50980.18,1218.48,49761.7,Expense,EntityC
2501,ACC003498,2023-Q4,-15445.14,3656.91,30584.08,Asset,EntityA
2502,ACC000500,2023-Q1,101365.39,155526.52,103979.07584158178,Revenue,EntityC
2503,ACC003766,2023-Q1,22543.21,32387.27,31487.896528594276,Asset,EntityA
2504,ACC000538,2023-Q3,125209.78,119747.69,5462.09,Expense,EntityA
2505,ACC000255,2023-Q3,174979.81,136216.39,38763.42,Revenue,EntityC
2506,ACC000577,2023-Q4,72503.78,55873.12,16630.66,Expense,EntityB
2507,ACC002300,2023-Q1,33698.54,113862.76,-80164.22,Expense,EntityC
2508,ACC003098,2023-Q1,80005.0,48051.75,31953.25,Liability,EntityB
2509,ACC002037,2023-Q3,157193.36,189263.09,-32069.73,Equity,EntityB
2510,ACC000610,2023-Q4,118297.53,,-53736.5,Revenue,EntityC
2511,ACC000996,2023-Q2,20228.64,57608.56,-37379.92,Asset,EntityC
2512,ACC004262,2023-Q4,-18732.93,105762.9,1674.53,Liability,EntityC
2513,ACC004814,2023-Q4,93617.08,100126.57,-6509.49,Asset,EntityB
2514,ACC003772,2023-Q4,65422.45,,-126582.2,Expense,EntityC
2515,ACC000518,2023-Q3,22032.12,78805.76,-56773.64,Liability,EntityA
2516,ACC004100,2023-Q3,196222.39,112445.51,83776.88,Equity,EntityB
2517,ACC003460,2023-Q3,35208.66,185741.32,-150532.66,Equity,EntityA
2518,ACC002631,2023-Q3,38548.58,32562.21,5986.37,Liability,EntityA
2519,ACC000717,2023-Q3,29116.54,110097.12,-80980.58,Revenue,EntityA
2520,ACC004984,2023-Q3,114038.61,,92904.03,Expense,EntityB
2521,ACC002214,2023-Q2,88733.91,123499.79,-34765.88,Equity,EntityC
2522,ACC000221,2023-Q3,49911.44,73136.64,-23225.2,Expense,EntityB
2523,ACC001050,2023-Q4,-9012.19,193527.21,-107642.53,Asset,EntityC
2524,ACC002007,2023-Q4,134704.37,83081.84,51622.53,Expense,EntityB
2525,ACC000312,2023-Q3,56340.11,27237.53,29102.58,Asset,EntityB
2526,ACC001620,2023-Q1,183049.16,166799.99,16249.17,Asset,EntityA
2527,ACC002343,2023-Q3,-45953.25,164173.34,-102904.09,Asset,EntityC
2528,ACC004744,2023-Q2,39635.81,,-99336.11,Liability,EntityA
2529,ACC000432,2023-Q1,190913.57,149762.36,41151.21,Expense,EntityA
2530,ACC002885,2023-Q1,162112.12,52943.04,109169.08,Liability,EntityC
2531,ACC004579,2023-Q3,68627.52,128410.7,76826.23790417376,Revenue,EntityB
2532,ACC004031,2023-Q4,168286.37,7603.97,160682.4,Equity,EntityA
2533,ACC004625,2023-Q3,103762.85,39378.03,109725.16165938653,Asset,EntityB
2534,ACC000852,2023-Q2,-7628.14,,-117105.39,Equity,EntityB
2535,ACC004007,2023-Q1,167922.32,147847.06,20075.26,Liability,EntityA
2536,ACC004894,2023-Q3,150433.01,46134.51,104298.5,Liability,EntityC
2537,ACC001631,2023-Q1,59574.97,22276.62,37298.35,Equity,EntityC
2538,ACC002494,2023-Q4,121335.7,189783.89,-68448.19,Revenue,EntityA
2539,ACC002655,2023-Q4,73878.04,22437.53,51440.51,Equity,EntityB
2540,ACC002469,2023-Q4,210.39,51414.01,-51203.62,Liability,EntityA
2541,ACC001449,2023-Q2,192363.15,36526.8,155836.35,Revenue,EntityC
2542,ACC004855,2023-Q1,109925.82,1492.76,108433.06,Revenue,EntityB
2543,ACC004783,2023-Q2,119686.52,62826.95,56859.57,Liability,EntityA
2544,ACC001904,2023-Q4,119978.29,194835.77,-74857.48,Expense,EntityB
2545,ACC004027,2023-Q1,110128.29,68380.66,41747.63,Expense,EntityB
2546,ACC001988,2023-Q4,58009.57,100860.98,-42851.41,Revenue,EntityB
2547,ACC003975,2023-Q1,194315.22,149187.16,45128.06,Liability,EntityC
2548,ACC002924,2023-Q1,124333.68,110216.02,14117.66,Liability,EntityB
2549,ACC002351,2023-Q1,134184.27,148718.3,-14534.03,Equity,EntityB
2550,ACC000641,2023-Q4,90958.55,132327.17,-41368.62,Asset,EntityA
2551,ACC003273,2023-Q3,57572.28,121712.6,-64140.32,Liability,EntityB
2552,ACC001606,2023-Q2,12869.8,129929.78,-117059.98,Asset,EntityA
2553,ACC001085,2023-Q3,70046.04,159832.87,-89786.83,Asset,EntityC
2554,ACC000967,2023-Q3,35219.49,142038.28,-106818.79,Revenue,EntityA
2555,ACC004910,2023-Q3,132417.65,158354.98,139384.77516241363,Asset,EntityC
2556,ACC000517,2023-Q3,175800.78,29119.53,146681.25,Equity,EntityB
2557,ACC003993,2023-Q1,60550.97,135534.75,-74983.78,Equity,EntityC
2558,ACC004331,2023-Q2,66576.53,147404.38,-80827.85,Asset,EntityB
2559,ACC000156,2023-Q3,134072.9,59993.29,74079.61,Expense,EntityA
2560,ACC002947,2023-Q1,29854.29,174915.47,-145061.18,Expense,EntityC
2561,ACC002888,2023-Q2,185887.49,60942.32,124945.17,Revenue,EntityC
2562,ACC001794,2023-Q1,,48766.42,24002.94,Revenue,EntityA
2563,ACC003334,2023-Q4,20239.89,173419.36,-153179.47,Liability,EntityA
2564,ACC002044,2023-Q1,34936.8,49403.97,-14467.17,Expense,EntityB
2565,ACC002199,2023-Q1,186549.22,83100.49,103448.73,Revenue,EntityC
2566,ACC002158,2023-Q3,49423.86,73584.57,-24160.71,Equity,EntityB
2567,ACC004004,2023-Q1,132453.76,179612.36,-47158.6,Revenue,EntityA
2568,ACC003166,2023-Q2,31233.04,91047.15,-59814.11,Expense,EntityC
2569,ACC001896,2023-Q2,38820.34,138861.79,-100041.45,Revenue,EntityB
2570,ACC004634,2023-Q1,-36805.76,158807.78,17039.86,Asset,EntityB
2571,ACC004011,2023-Q4,29606.64,125580.72,-95974.08,Liability,EntityB
2572,ACC004664,2023-Q3,3750.12,188738.9,-184988.78,Asset,EntityA
2573,ACC003653,2023-Q1,100246.64,160501.51,-60254.87,Liability,EntityA
2574,ACC001958,2023-Q3,172545.36,80041.33,92504.03,Expense,EntityB
2575,ACC003865,2023-Q3,65198.21,190162.37,-124964.16,Asset,EntityB
2576,ACC001647,2023-Q3,25632.45,104914.97,-79282.52,Expense,EntityA
2577,ACC001355,2023-Q3,196446.17,4515.46,191930.71,Liability,EntityA
2578,ACC002256,2023-Q4,135347.73,52002.66,83345.07,Equity,EntityC
2579,ACC004847,2023-Q2,170138.13,124345.92,45792.21,Equity,EntityA
2580,ACC002840,2023-Q2,150427.65,31362.98,119064.67,Asset,EntityA
2581,ACC001919,2023-Q3,139648.45,116813.61,22834.84,Asset,EntityB
2582,ACC002310,2023-Q4,76912.81,72319.6,4593.21,Liability,EntityC
2583,ACC001457,2023-Q3,64868.0,106877.1,-42009.1,Asset,EntityC
2584,ACC003294,2023-Q1,143391.72,374.97,143016.75,Revenue,EntityB
2585,ACC001753,2023-Q2,143342.6,169684.27,-26341.67,Equity,EntityC
2586,ACC002772,2023-Q3,190117.68,72385.1,117732.58,Expense,EntityB
2587,ACC001850,2023-Q1,113731.96,28031.69,85700.27,Expense,EntityC
2588,ACC001604,2023-Q4,58924.22,87583.17,-28658.95,Liability,EntityA
2589,ACC004852,2023-Q4,97905.76,97235.46,670.3,Expense,EntityA
2590,ACC001729,2023-Q4,122742.76,127480.54,-4737.78,Asset,EntityC
2591,ACC000353,2023-Q1,85345.96,104912.49,-19566.53,Equity,EntityC
2592,ACC001893,2023-Q3,158226.62,8704.72,149521.9,Revenue,EntityC
2593,ACC002661,2023-Q3,116922.64,174302.46,-57379.82,Equity,EntityB
2594,ACC000474,2023-Q3,-23637.45,91301.79,-89414.64,Revenue,EntityB
2595,ACC001529,2023-Q4,113967.98,15397.55,98570.43,Expense,EntityA
2596,ACC000831,2023-Q2,126720.76,154565.65,-27844.89,Equity,EntityB
2597,ACC002504,2023-Q3,183052.25,132030.88,51021.37,Liability,EntityC
2598,ACC003616,2023-Q3,,129887.55,-47143.22,Equity,EntityA
2599,ACC004843,2023-Q4,114893.53,85382.8,29510.73,Expense,EntityB
2600,ACC001946,2023-Q4,94999.49,82099.41,12900.08,Expense,EntityA
2601,ACC004317,2023-Q2,106331.29,107267.73,-936.44,Expense,EntityB
2602,ACC001073,2023-Q4,13460.81,10118.88,3341.93,Liability,EntityC
2603,ACC003903,2023-Q1,179456.73,59791.55,119665.18,Liability,EntityC
2604,ACC002814,2023-Q2,182082.47,197578.83,-15496.36,Equity,EntityB
2605,ACC003791,2023-Q3,109611.92,132438.5,-22826.58,Equity,EntityC
2606,ACC003778,2023-Q1,111311.1,83786.83,27524.27,Revenue,EntityC
2607,ACC002663,2023-Q2,11511.21,44472.62,-32961.41,Expense,EntityC
2608,ACC001288,2023-Q3,119590.1,149041.87,-29451.77,Equity,EntityC
2609,ACC002631,2023-Q3,-28846.46,52058.06,33772.3,Liability,EntityB
2610,ACC004134,2023-Q1,141808.73,32474.02,109334.71,Expense,EntityC
2611,ACC004854,2023-Q2,9424.98,30902.98,-21478.0,Equity,EntityA
2612,ACC004638,2023-Q1,142177.54,145852.66,-3675.12,Revenue,EntityC
2613,ACC000908,2023-Q3,57378.76,128562.05,-71183.29,Asset,EntityC
2614,ACC002987,2023-Q2,130341.07,13961.22,116379.85,Equity,EntityB
2615,ACC000523,2023-Q3,125425.2,23008.56,102416.64,Equity,EntityA
2616,ACC003345,2023-Q3,45368.3,126769.37,-81401.07,Asset,EntityB
2617,ACC004962,2023-Q4,-25643.85,114223.22,-26132.75,Liability,EntityC
2618,ACC000263,2023-Q1,167126.65,137199.81,29926.84,Revenue,EntityA
2619,ACC003283,2023-Q4,121118.33,35607.78,85510.55,Asset,EntityC
2620,ACC004728,2023-Q1,13747.66,145317.58,22616.913546828164,Asset,EntityC
2621,ACC004236,2023-Q1,88581.77,187219.29,-98637.52,Asset,EntityB
2622,ACC001963,2023-Q1,62354.29,120210.06,-57855.77,Asset,EntityC
2623,ACC000520,2023-Q1,128329.14,39226.0,130705.86002847888,Equity,EntityC
2624,ACC004620,2023-Q4,122912.79,135908.77,-12995.98,Equity,EntityB
2625,ACC004607,2023-Q1,2079.62,68616.34,-66536.72,Revenue,EntityC
2626,ACC002895,2023-Q3,121539.1,9857.55,111681.55,Equity,EntityC
2627,ACC004895,2023-Q2,146969.93,60467.74,86502.19,Equity,EntityA
2628,ACC000024,2023-Q1,153746.01,181117.02,157653.45588108894,Expense,EntityC
2629,ACC003084,2023-Q2,11795.15,,-70432.71,Liability,EntityA
2630,ACC000193,2023-Q1,,172933.07,-112201.39,Revenue,EntityB
2631,ACC004679,2023-Q2,84254.71,101731.87,-17477.16,Asset,EntityC
2632,ACC003403,2023-Q3,35954.34,103395.6,-67441.26,Expense,EntityC
2633,ACC004568,2023-Q3,84146.77,1043.26,83103.51,Liability,EntityA
2634,ACC002814,2023-Q2,14225.91,127420.81,-113194.9,Liability,EntityB
2635,ACC000417,2023-Q4,22643.46,21562.77,1080.69,Asset,EntityA
2636,ACC000133,2023-Q3,133738.95,95749.68,37989.27,Equity,EntityA
2637,ACC001678,2023-Q2,52514.49,52063.37,54481.89265842576,Liability,EntityC
2638,ACC003718,2023-Q2,142281.17,78476.59,63804.58,Expense,EntityA
2639,ACC000756,2023-Q1,9621.71,107415.47,-97793.76,Asset,EntityC
2640,ACC004261,2023-Q4,112540.61,2892.82,109647.79,Equity,EntityB
2641,ACC001198,2023-Q4,78289.73,56916.72,21373.01,Expense,EntityA
2642,ACC002483,2023-Q2,159394.28,197922.39,-38528.11,Expense,EntityC
2643,ACC001016,2023-Q3,156790.32,11479.83,145310.49,Revenue,EntityA
2644,ACC002329,2023-Q3,75111.93,,11233.23,Equity,EntityA
2645,ACC002261,2023-Q3,124542.8,64284.29,60258.51,Expense,EntityA
2646,ACC000028,2023-Q1,45509.77,75877.18,-30367.41,Liability,EntityC
2647,ACC002840,2023-Q4,116081.37,136956.18,-20874.81,Expense,EntityB
2648,ACC003934,2023-Q4,16252.94,49548.76,-33295.82,Equity,EntityB
2649,ACC004682,2023-Q4,86920.86,92053.87,-5133.01,Liability,EntityA
2650,ACC001654,2023-Q4,36545.54,128972.71,-92427.17,Liability,EntityC
2651,ACC004403,2023-Q4,176676.24,64464.41,112211.83,Equity,EntityC
2652,ACC004394,2023-Q3,88980.16,189754.52,-100774.36,Asset,EntityA
2653,ACC004942,2023-Q1,118154.75,195934.53,-77779.78,Revenue,EntityC
2654,ACC001866,2023-Q2,,23934.71,,Liability,EntityB
2655,ACC004255,2023-Q1,57748.21,68763.98,-11015.77,Liability,EntityC
2656,ACC002826,2023-Q1,-41064.08,41594.41,-1010.45,Asset,EntityA
2657,ACC000292,2023-Q4,182374.32,37357.92,145016.4,Equity,EntityC
2658,ACC001352,2023-Q4,159893.16,98195.97,61697.19,Liability,EntityA
2659,ACC003361,2023-Q3,26652.23,112765.42,-86113.19,Asset,EntityB
2660,ACC000803,2023-Q3,149344.98,85130.41,64214.57,Expense,EntityA
2661,ACC002174,2023-Q1,83706.16,54510.97,90964.88074047463,Revenue,EntityA
2662,ACC003875,2023-Q1,3079.33,55724.31,-52644.98,Liability,EntityA
2663,ACC000749,2023-Q4,105673.46,198425.63,-92752.17,Asset,EntityC
2664,ACC002483,2023-Q2,26009.29,,-158726.18,Expense,EntityA
2665,ACC001075,2023-Q3,41986.86,15179.77,26807.09,Revenue,EntityC
2666,ACC002683,2023-Q2,139208.19,131310.13,7898.06,Equity,EntityB
2667,ACC001204,2023-Q1,,91375.52,-39947.11,Revenue,EntityA
2668,ACC004828,2023-Q4,178377.64,137762.82,40614.82,Asset,EntityB
2669,ACC000384,2023-Q4,131433.95,119392.14,12041.81,Equity,EntityB
2670,ACC004818,2023-Q3,166456.7,177850.48,170479.77418556277,Asset,EntityA
2671,ACC003960,2023-Q2,123037.91,13397.66,109640.25,Revenue,EntityB
2672,ACC004279,2023-Q3,173769.92,69919.58,103850.34,Expense,EntityC
2673,ACC004258,2023-Q4,72336.94,197098.83,-124761.89,Equity,EntityC
2674,ACC000939,2023-Q3,109828.12,36457.07,73371.05,Revenue,EntityB
2675,ACC004656,2023-Q2,103178.08,25466.69,77711.39,Revenue,EntityC
2676,ACC002972,2023-Q2,180758.14,145794.4,34963.74,Expense,EntityC
2677,ACC004811,2023-Q3,32983.08,155487.03,-122503.95,Asset,EntityA
2678,ACC004391,2023-Q2,115612.15,134454.71,-18842.56,Liability,EntityB
2679,ACC002899,2023-Q3,150886.24,155239.17,-4352.93,Liability,EntityC
2680,ACC001873,2023-Q1,74009.95,138744.31,-64734.36,Revenue,EntityA
2681,ACC000587,2023-Q1,173516.3,27154.14,181960.7778126957,Equity,EntityB
2682,ACC000506,2023-Q4,74602.95,121644.38,-47041.43,Revenue,EntityC
2683,ACC001949,2023-Q2,34661.75,155375.34,-120713.59,Equity,EntityA
2684,ACC004055,2023-Q2,116809.67,173103.32,-56293.65,Expense,EntityC
2685,ACC002527,2023-Q3,84113.6,49247.05,34866.55,Revenue,EntityC
2686,ACC002409,2023-Q2,3038.02,25486.15,-22448.13,Asset,EntityB
2687,ACC001223,2023-Q4,13967.72,156218.09,-142250.37,Expense,EntityB
2688,ACC002822,2023-Q1,-25334.61,51309.67,-12254.23,Expense,EntityB
2689,ACC003191,2023-Q4,153865.99,6385.9,147480.09,Asset,EntityB
2690,ACC004911,2023-Q1,178407.9,165042.71,13365.19,Liability,EntityB
2691,ACC003648,2023-Q2,109128.17,101198.23,7929.94,Expense,EntityB
2692,ACC003037,2023-Q3,21113.09,65326.63,-44213.54,Expense,EntityB
2693,ACC004551,2023-Q4,106883.79,2285.82,110271.04580200856,Equity,EntityC
2694,ACC002125,2023-Q1,171121.09,7065.49,164055.6,Equity,EntityC
2695,ACC004675,2023-Q3,149895.53,158524.65,-8629.12,Asset,EntityB
2696,ACC001850,2023-Q1,58219.63,97941.18,-39721.55,Equity,EntityB
2697,ACC000639,2023-Q1,24778.12,29944.41,-5166.29,Revenue,EntityA
2698,ACC002089,2023-Q4,180136.34,71701.13,108435.21,Liability,EntityA
2699,ACC000644,2023-Q3,170817.75,33061.03,137756.72,Liability,EntityB
2700,ACC000592,2023-Q2,10743.07,22576.31,-11833.24,Expense,EntityA
2701,ACC004407,2023-Q3,164734.9,55261.56,109473.34,Equity,EntityC
2702,ACC003974,2023-Q2,19442.53,109901.71,-90459.18,Liability,EntityA
2703,ACC001107,2023-Q2,12656.73,42001.32,-29344.59,Liability,EntityA
2704,ACC004189,2023-Q2,151720.18,68734.22,82985.96,Equity,EntityA
2705,ACC000345,2023-Q2,107262.12,95586.18,11675.94,Liability,EntityA
2706,ACC001422,2023-Q4,82909.6,84005.95,-1096.35,Equity,EntityB
2707,ACC003531,2023-Q2,180772.44,25725.56,155046.88,Expense,EntityC
2708,ACC001519,2023-Q2,167860.71,,160087.58,Revenue,EntityC
2709,ACC003653,2023-Q3,11524.69,7091.75,18960.52872066944,Liability,EntityA
2710,ACC004372,2023-Q4,123217.45,70035.8,53181.65,Equity,EntityA
2711,ACC000331,2023-Q2,154453.48,143760.42,10693.06,Equity,EntityB
