je_id,posting_date,value_date,amount,currency,dr_account,cr_account,description,status,approver
JE00007309,2022-11-01 12:00:00,2022-11-01 12:00:00,6407.95,USD,ACC000817,ACC002401,Journal entry 7309,posted,User46
JE00007310,2022-11-01 13:00:00,2022-11-01 13:00:00,19789.04,USD,ACC002531,ACC003259,Journal entry 7310,pending,User33
JE00007311,2022-11-01 14:00:00,2022-11-01 14:00:00,19402.46,USD,ACC003314,ACC001902,Journal entry 7311,posted,User48
JE00007312,2022-11-01 15:00:00,2022-11-01 15:00:00,14074.04,EUR,ACC003378,ACC000332,Journal entry 7312,posted,User44
JE00007313,2022-11-01 16:00:00,2022-11-01 16:00:00,20185.11,USD,ACC004272,ACC000127,Journal entry 7313,posted,User40
JE00007314,2022-11-01 17:00:00,2022-11-01 17:00:00,30938.65,EUR,ACC003528,ACC003575,Journal entry 7314,posted,
JE00007315,2022-11-01 18:00:00,2022-11-01 18:00:00,15638.23,USD,ACC003287,ACC003188,Journal entry 7315,posted,User32
JE00007316,2022-11-01 19:00:00,2022-11-01 19:00:00,8708.35,USD,ACC000763,ACC000763,Journal entry 7316,posted,User5
JE00007317,2022-11-01 20:00:00,2022-11-01 20:00:00,43481.44,EUR,ACC001534,ACC003732,Journal entry 7317,posted,
JE00007318,2022-11-01 21:00:00,2022-11-01 21:00:00,48544.55,USD,ACC001733,ACC002369,Journal entry 7318,posted,User44
JE00007319,2022-11-01 22:00:00,2022-11-01 22:00:00,22983.33,USD,ACC001856,ACC001275,Journal entry 7319,posted,User6
JE00007320,2022-11-01 23:00:00,2022-11-01 23:00:00,16418.28,USD,ACC000566,ACC002926,Journal entry 7320,posted,User25
JE00007321,2022-11-02 00:00:00,2022-11-02 00:00:00,2469.36,EUR,ACC000476,ACC001890,Journal entry 7321,posted,User7
JE00007322,2022-11-02 01:00:00,2022-11-02 01:00:00,1938.89,USD,ACC002204,ACC004877,Journal entry 7322,posted,User27
JE00007323,2022-11-02 02:00:00,2022-11-02 02:00:00,19704.81,USD,ACC003615,ACC003607,Journal entry 7323,posted,User23
JE00007324,2022-11-02 03:00:00,2022-11-02 03:00:00,46519.08,USD,ACC004437,ACC003741,Journal entry 7324,reversed,User44
JE00007325,2022-11-02 04:00:00,2022-11-02 04:00:00,36562.36,GBP,ACC004701,ACC003440,Journal entry 7325,posted,User14
JE00007326,2022-11-02 05:00:00,2022-11-02 05:00:00,17528.54,USD,ACC002405,ACC003420,Journal entry 7326,pending,User37
JE00007327,2022-11-02 06:00:00,2022-11-02 06:00:00,48405.52,USD,ACC004491,ACC003866,Journal entry 7327,posted,User33
JE00007328,2022-11-02 07:00:00,2022-11-02 07:00:00,21495.02,USD,ACC002281,ACC002160,Journal entry 7328,pending,User36
JE00007329,2022-11-02 08:00:00,2022-11-02 08:00:00,13911.96,USD,ACC002367,ACC004109,Journal entry 7329,posted,User48
JE00007330,2022-11-02 09:00:00,2022-11-02 09:00:00,21375.03,USD,ACC001047,ACC000173,Journal entry 7330,posted,User10
JE00007331,2022-11-02 10:00:00,2022-11-02 10:00:00,10656.01,EUR,ACC003140,ACC003332,Journal entry 7331,posted,User1
JE00007332,2022-11-02 11:00:00,2022-11-02 11:00:00,44293.37,USD,ACC001552,ACC002694,Journal entry 7332,posted,
JE00007333,2022-11-02 12:00:00,2022-11-02 12:00:00,18122.55,USD,ACC002426,ACC000042,Journal entry 7333,posted,User6
JE00007334,2022-11-02 13:00:00,2022-11-02 13:00:00,32932.65,USD,ACC004683,ACC003305,Journal entry 7334,posted,User23
JE00007335,2022-11-02 14:00:00,2022-11-02 14:00:00,19513.46,USD,ACC002732,ACC000012,Journal entry 7335,posted,User26
JE00007336,2022-11-02 15:00:00,2022-11-02 15:00:00,45096.4,USD,ACC001515,ACC003521,Journal entry 7336,posted,User30
JE00007337,2022-11-02 16:00:00,2022-11-02 16:00:00,4968313.221500001,USD,ACC003353,ACC002622,Journal entry 7337,posted,User1
JE00007338,2022-11-02 17:00:00,2022-11-02 17:00:00,24463.77,USD,ACC003657,ACC003040,Journal entry 7338,posted,User29
JE00007339,2022-11-02 18:00:00,2022-11-02 18:00:00,6693.93,EUR,ACC003034,ACC003034,Journal entry 7339,posted,User39
JE00007340,2022-11-02 19:00:00,2022-11-02 19:00:00,45105.64,USD,ACC000211,ACC001502,Journal entry 7340,posted,User2
JE00007341,2022-11-02 20:00:00,2022-11-02 20:00:00,27386.16,USD,ACC001131,ACC003113,Journal entry 7341,posted,User20
JE00007342,2022-11-02 21:00:00,2022-11-02 21:00:00,14324.14,GBP,ACC000642,ACC001106,Journal entry 7342,posted,User17
JE00007343,2022-11-02 22:00:00,2022-11-02 22:00:00,43908.55,USD,ACC004779,ACC003794,Journal entry 7343,posted,User17
JE00007344,2022-11-02 23:00:00,2022-11-02 23:00:00,2816.58,USD,ACC001558,ACC000451,Journal entry 7344,posted,User23
JE00007345,2022-11-03 00:00:00,2022-11-03 00:00:00,15772.44,USD,ACC002372,ACC000709,Journal entry 7345,posted,User7
JE00007346,2022-11-03 01:00:00,2022-11-03 01:00:00,26887.74,GBP,ACC004508,ACC003515,Journal entry 7346,posted,User25
JE00007347,2022-11-03 02:00:00,2022-11-03 02:00:00,17056.74,USD,ACC004957,ACC000289,Journal entry 7347,posted,User4
JE00007348,2022-11-03 03:00:00,2022-11-03 03:00:00,23889.04,USD,ACC001097,ACC004854,Journal entry 7348,posted,User5
JE00007349,2022-11-03 04:00:00,2022-11-03 04:00:00,13289.38,USD,ACC004297,ACC000155,Journal entry 7349,pending,User27
JE00007350,2022-11-03 05:00:00,2022-11-03 05:00:00,6591.15,USD,ACC003634,ACC002626,Journal entry 7350,posted,User45
JE00007351,2022-11-03 06:00:00,2022-11-03 06:00:00,1939.02,USD,ACC003071,ACC004921,Journal entry 7351,posted,User35
JE00007352,2022-11-03 07:00:00,2022-11-03 07:00:00,4968313.221500001,USD,ACC000838,ACC003366,Journal entry 7352,posted,User17
JE00007353,2022-11-03 08:00:00,2022-11-03 08:00:00,47652.03,EUR,ACC003456,ACC003163,Journal entry 7353,posted,User17
JE00007354,2022-12-15 09:00:00,2022-11-03 09:00:00,28812.62,EUR,ACC003065,ACC003464,Journal entry 7354,posted,User24
JE00007355,2022-11-03 10:00:00,2022-11-03 10:00:00,24499.11,USD,ACC002232,ACC003532,Journal entry 7355,reversed,User2
JE00007356,2022-11-03 11:00:00,2022-11-03 11:00:00,19277.76,USD,ACC002935,ACC000808,Journal entry 7356,posted,User33
JE00007357,2022-11-15 12:00:00,2022-11-03 12:00:00,35450.17,USD,ACC001054,ACC001544,Journal entry 7357,posted,User7
JE00007358,2022-11-03 13:00:00,2022-11-03 13:00:00,7148.85,USD,ACC003110,ACC000960,Journal entry 7358,posted,User36
JE00007359,2022-11-03 14:00:00,2022-11-03 14:00:00,13878.88,USD,ACC000767,ACC001060,Journal entry 7359,posted,User19
JE00007360,2022-11-03 15:00:00,2022-11-03 15:00:00,32829.52,USD,ACC001432,ACC001041,Journal entry 7360,posted,User19
JE00007361,2022-11-03 16:00:00,2022-11-03 16:00:00,24005.31,EUR,ACC002475,ACC003190,Journal entry 7361,posted,User22
JE00007362,2022-11-03 17:00:00,2022-11-03 17:00:00,38527.62,USD,ACC000811,ACC004665,Journal entry 7362,posted,User7
JE00007363,2022-11-03 18:00:00,2022-11-03 18:00:00,44865.78,USD,ACC004569,ACC002796,Journal entry 7363,posted,User12
JE00007364,2022-11-03 19:00:00,2022-11-03 19:00:00,41186.29,EUR,ACC004433,ACC000078,Journal entry 7364,posted,User11
JE00007365,2022-11-03 20:00:00,2022-11-03 20:00:00,9291.96,USD,ACC002372,ACC003462,Journal entry 7365,pending,User42
JE00007366,2022-11-03 21:00:00,2022-11-03 21:00:00,4664.36,EUR,ACC002848,ACC002706,Journal entry 7366,posted,User9
JE00007367,2022-11-03 22:00:00,2022-11-03 22:00:00,8555.09,EUR,ACC001459,ACC003887,Journal entry 7367,posted,User7
JE00007368,2022-11-03 23:00:00,2022-11-03 23:00:00,39198.18,USD,ACC001061,ACC001886,Journal entry 7368,posted,User12
JE00007369,2022-11-04 00:00:00,2022-11-04 00:00:00,45700.17,USD,ACC004806,ACC002144,Journal entry 7369,posted,
JE00007370,2022-11-04 01:00:00,2022-11-04 01:00:00,46279.9,USD,ACC002067,ACC002067,Journal entry 7370,posted,User30
JE00007371,2022-11-04 02:00:00,2022-11-04 02:00:00,14980.97,EUR,ACC004768,ACC003539,Journal entry 7371,posted,User21
JE00007372,2022-11-04 03:00:00,2022-11-04 03:00:00,42033.03,USD,ACC000336,ACC001103,Journal entry 7372,posted,User27
JE00007373,2022-11-04 04:00:00,2022-11-04 04:00:00,26858.15,GBP,ACC000534,ACC002933,Journal entry 7373,posted,User26
JE00007374,2022-11-04 05:00:00,2022-11-04 05:00:00,41157.31,USD,ACC002377,ACC004806,Journal entry 7374,posted,User9
JE00007375,2022-11-04 06:00:00,2022-11-04 06:00:00,27463.41,EUR,ACC003910,ACC000323,Journal entry 7375,posted,User1
JE00007376,2022-11-04 07:00:00,2022-11-04 07:00:00,7380.07,USD,ACC002120,ACC001657,Journal entry 7376,pending,User34
JE00007377,2022-11-04 08:00:00,2022-11-04 08:00:00,4053.06,GBP,ACC004200,ACC002669,Journal entry 7377,pending,User47
JE00007378,2022-11-04 09:00:00,2022-11-04 09:00:00,47865.24,USD,ACC000664,ACC004630,Journal entry 7378,posted,User4
JE00007379,2022-11-04 10:00:00,2022-11-04 10:00:00,21347.55,USD,ACC004281,ACC004841,Journal entry 7379,posted,User45
JE00007380,2022-11-04 11:00:00,2022-11-04 11:00:00,17590.98,EUR,ACC002222,ACC002947,Journal entry 7380,posted,User45
JE00007381,2022-11-04 12:00:00,2022-11-04 12:00:00,17879.52,USD,ACC001426,ACC002735,Journal entry 7381,posted,User39
JE00007382,2022-11-04 13:00:00,2022-11-04 13:00:00,19008.83,USD,ACC003198,ACC002073,Journal entry 7382,pending,User28
JE00007383,2022-11-04 14:00:00,2022-11-04 14:00:00,47255.34,EUR,ACC003893,ACC002228,Journal entry 7383,posted,User17
JE00007384,2022-11-04 15:00:00,2022-11-04 15:00:00,3228.96,EUR,ACC004643,ACC003670,Journal entry 7384,posted,User29
JE00007385,2022-11-04 16:00:00,2022-11-04 16:00:00,6041.16,USD,ACC000438,ACC002722,Journal entry 7385,posted,User1
JE00007386,2022-11-04 17:00:00,2022-11-04 17:00:00,39503.61,USD,ACC003516,ACC002766,Journal entry 7386,posted,User15
JE00007387,2022-11-04 18:00:00,2022-11-04 18:00:00,27515.53,USD,ACC001573,ACC004220,Journal entry 7387,posted,User20
JE00007388,2022-11-04 19:00:00,2022-11-04 19:00:00,6513.98,USD,ACC002513,ACC000693,Journal entry 7388,posted,User26
JE00007389,2022-11-04 20:00:00,2022-11-04 20:00:00,1819.56,USD,ACC002310,ACC004789,Journal entry 7389,posted,User14
JE00007390,2022-11-04 21:00:00,2022-11-04 21:00:00,11289.29,USD,ACC003851,ACC003523,Journal entry 7390,posted,User21
JE00007391,2022-11-04 22:00:00,2022-11-04 22:00:00,13114.46,USD,ACC001993,ACC002934,Journal entry 7391,posted,User36
JE00007392,2022-11-04 23:00:00,2022-11-04 23:00:00,809.23,USD,ACC001400,ACC002898,Journal entry 7392,posted,User47
JE00007393,2022-11-05 00:00:00,2022-11-05 00:00:00,10882.92,EUR,ACC002438,ACC002884,Journal entry 7393,posted,User41
JE00007394,2022-11-05 01:00:00,2022-11-05 01:00:00,36942.11,USD,ACC003344,ACC002829,Journal entry 7394,posted,User4
JE00007395,2022-11-05 02:00:00,2022-11-05 02:00:00,42786.14,USD,ACC004232,ACC001754,Journal entry 7395,posted,User29
JE00007396,2022-11-05 03:00:00,2022-11-05 03:00:00,44921.97,GBP,ACC000026,ACC003691,Journal entry 7396,posted,User23
JE00007397,2022-11-05 04:00:00,2022-11-05 04:00:00,19556.71,EUR,ACC002843,ACC001264,Journal entry 7397,posted,User26
JE00007398,2022-11-05 05:00:00,2022-11-05 05:00:00,16038.74,USD,ACC000363,ACC003268,Journal entry 7398,posted,User39
JE00007399,2022-11-05 06:00:00,2022-11-05 06:00:00,49993.06,GBP,ACC003100,ACC002633,Journal entry 7399,posted,User17
JE00007400,2022-11-05 07:00:00,2022-11-05 07:00:00,38490.09,USD,ACC003122,ACC001832,Journal entry 7400,posted,User27
JE00007401,2022-11-05 08:00:00,2022-11-05 08:00:00,26913.87,USD,ACC004276,ACC004020,Journal entry 7401,posted,User44
JE00007402,2022-11-05 09:00:00,2022-11-05 09:00:00,12813.09,USD,ACC000963,ACC001593,Journal entry 7402,posted,User28
JE00007403,2022-11-08 10:00:00,2022-11-05 10:00:00,16133.14,USD,ACC003973,ACC003298,Journal entry 7403,posted,User28
JE00007404,2022-11-05 11:00:00,2022-11-05 11:00:00,25816.68,USD,ACC003444,ACC001255,Journal entry 7404,posted,User45
JE00007405,2022-11-05 12:00:00,2022-11-05 12:00:00,27149.94,USD,ACC003326,ACC001003,Journal entry 7405,pending,User2
JE00007406,2022-11-05 13:00:00,2022-11-05 13:00:00,782.56,EUR,ACC003184,ACC002876,Journal entry 7406,posted,User19
JE00007407,2022-11-05 14:00:00,2022-11-05 14:00:00,47974.06,USD,ACC002749,ACC004879,Journal entry 7407,posted,User25
JE00007408,2022-11-05 15:00:00,2022-11-05 15:00:00,28822.75,USD,ACC000319,ACC001500,Journal entry 7408,posted,User1
JE00007409,2022-11-05 16:00:00,2022-11-05 16:00:00,29499.0,USD,ACC004066,ACC000573,Journal entry 7409,posted,User24
JE00007410,2022-11-05 17:00:00,2022-11-05 17:00:00,10652.41,USD,ACC001963,ACC000603,Journal entry 7410,posted,User46
JE00007411,2022-11-05 18:00:00,2022-11-05 18:00:00,38272.86,GBP,ACC000523,ACC002460,Journal entry 7411,posted,User39
JE00007412,2022-11-05 19:00:00,2022-11-05 19:00:00,36889.5,EUR,ACC003066,ACC003914,Journal entry 7412,posted,User2
JE00007413,2022-11-05 20:00:00,2022-11-05 20:00:00,4848.38,EUR,ACC004737,ACC003562,Journal entry 7413,posted,
JE00007414,2022-11-05 21:00:00,2022-11-05 21:00:00,29790.22,EUR,ACC003568,ACC001046,Journal entry 7414,posted,User40
JE00007415,2022-11-05 22:00:00,2022-11-05 22:00:00,32943.87,USD,ACC001230,ACC004175,Journal entry 7415,posted,User43
JE00007416,2022-11-05 23:00:00,2022-11-05 23:00:00,41794.85,USD,ACC004081,ACC000825,Journal entry 7416,posted,User7
JE00007417,2022-11-06 00:00:00,2022-11-06 00:00:00,10383.95,USD,ACC004234,ACC002797,Journal entry 7417,reversed,User44
JE00007418,2022-11-06 01:00:00,2022-11-06 01:00:00,43893.98,EUR,ACC001653,ACC004246,Journal entry 7418,posted,User2
JE00007419,2022-11-06 02:00:00,2022-11-06 02:00:00,23127.91,USD,ACC002615,ACC004040,Journal entry 7419,posted,User2
JE00007420,2022-11-06 03:00:00,2022-11-06 03:00:00,4916.53,USD,ACC004184,ACC003511,Journal entry 7420,posted,
JE00007421,2022-11-06 04:00:00,2022-11-06 04:00:00,5370.5,USD,ACC000788,ACC001656,Journal entry 7421,posted,User40
JE00007422,2022-11-06 05:00:00,2022-11-06 05:00:00,9970.44,USD,ACC001772,ACC003831,Journal entry 7422,posted,User43
JE00007423,2022-11-06 06:00:00,2022-11-06 06:00:00,14209.26,USD,ACC002282,ACC001934,Journal entry 7423,posted,User32
JE00007424,2022-11-06 07:00:00,2022-11-06 07:00:00,24870.65,USD,ACC000035,ACC001752,Journal entry 7424,posted,User2
JE00007425,2022-11-06 08:00:00,2022-11-06 08:00:00,37462.68,USD,ACC000836,ACC002664,Journal entry 7425,posted,User43
JE00007426,2022-11-06 09:00:00,2022-11-06 09:00:00,9417.62,USD,ACC003051,ACC003088,Journal entry 7426,posted,User13
JE00007427,2022-11-06 10:00:00,2022-11-06 10:00:00,49633.32,EUR,ACC001318,ACC001046,Journal entry 7427,pending,User37
JE00007428,2022-11-06 11:00:00,2022-11-06 11:00:00,8159.94,EUR,ACC001209,ACC004661,Journal entry 7428,posted,User14
JE00007429,2022-11-06 12:00:00,2022-11-06 12:00:00,30008.96,USD,ACC001481,ACC004335,Journal entry 7429,pending,User28
JE00007430,2022-11-06 13:00:00,2022-11-06 13:00:00,46454.13,EUR,ACC000622,ACC001414,Journal entry 7430,posted,User5
JE00007431,2022-11-06 14:00:00,2022-11-06 14:00:00,41642.12,EUR,ACC003185,ACC001209,Journal entry 7431,posted,User49
JE00007432,2022-11-06 15:00:00,2022-11-06 15:00:00,32429.67,USD,ACC001292,ACC000345,Journal entry 7432,posted,
JE00007433,2022-11-06 16:00:00,2022-11-06 16:00:00,35803.1,GBP,ACC003259,ACC002031,Journal entry 7433,reversed,User47
JE00007434,2022-11-06 17:00:00,2022-11-06 17:00:00,6796.86,EUR,ACC004140,ACC000855,Journal entry 7434,posted,
JE00007435,2022-11-06 18:00:00,2022-11-06 18:00:00,582.19,USD,ACC002394,ACC004653,Journal entry 7435,posted,User8
JE00007436,2022-12-27 19:00:00,2022-11-06 19:00:00,21764.02,USD,ACC004571,ACC004488,Journal entry 7436,posted,User35
JE00007437,2022-12-02 20:00:00,2022-11-06 20:00:00,4566.99,USD,ACC000982,ACC004144,Journal entry 7437,posted,User17
JE00007438,2022-11-06 21:00:00,2022-11-06 21:00:00,17951.85,USD,ACC004809,ACC001408,Journal entry 7438,posted,
JE00007439,2022-11-06 22:00:00,2022-11-06 22:00:00,11264.77,GBP,ACC001610,ACC003451,Journal entry 7439,posted,User17
JE00007440,2022-11-06 23:00:00,2022-11-06 23:00:00,45825.7,USD,ACC001515,ACC002457,Journal entry 7440,pending,User12
JE00007441,2022-11-07 00:00:00,2022-11-07 00:00:00,44014.79,USD,ACC004898,ACC001367,Journal entry 7441,posted,User48
JE00007442,2022-11-07 01:00:00,2022-11-07 01:00:00,40965.25,GBP,ACC002280,ACC002673,Journal entry 7442,pending,User3
JE00007443,2022-11-07 02:00:00,2022-11-07 02:00:00,35725.82,EUR,ACC003738,ACC000827,Journal entry 7443,posted,User18
JE00007444,2022-11-07 03:00:00,2022-11-07 03:00:00,7788.19,USD,ACC004013,ACC004801,Journal entry 7444,posted,User18
JE00007445,2022-11-07 04:00:00,2022-11-07 04:00:00,2513.53,GBP,ACC002242,ACC000820,Journal entry 7445,posted,User21
JE00007446,2022-11-07 05:00:00,2022-11-07 05:00:00,32729.0,USD,ACC001590,ACC001508,Journal entry 7446,posted,User15
JE00007447,2022-11-07 06:00:00,2022-11-07 06:00:00,32148.68,USD,ACC002457,ACC001108,Journal entry 7447,posted,User33
JE00007448,2022-11-07 07:00:00,2022-11-07 07:00:00,18534.27,USD,ACC001926,ACC002607,Journal entry 7448,posted,User45
JE00007449,2022-11-07 08:00:00,2022-11-07 08:00:00,23687.06,GBP,ACC002083,ACC003361,Journal entry 7449,posted,User33
JE00007450,2022-11-07 09:00:00,2022-11-07 09:00:00,24508.55,USD,ACC001187,ACC004791,Journal entry 7450,posted,User11
JE00007451,2022-11-07 10:00:00,2022-11-07 10:00:00,12072.41,USD,ACC004575,ACC001944,Journal entry 7451,posted,User49
JE00007452,2022-11-07 11:00:00,2022-11-07 11:00:00,15776.91,USD,ACC002862,ACC001007,Journal entry 7452,posted,User20
JE00007453,2022-11-07 12:00:00,2022-11-07 12:00:00,20977.64,EUR,ACC003983,ACC000109,Journal entry 7453,posted,User16
JE00007454,2022-11-07 13:00:00,2022-11-07 13:00:00,30198.63,USD,ACC003297,ACC002990,Journal entry 7454,reversed,User34
JE00007455,2022-11-07 14:00:00,2022-11-07 14:00:00,47795.38,USD,ACC001765,ACC004896,Journal entry 7455,posted,User48
JE00007456,2022-11-07 15:00:00,2022-11-07 15:00:00,26970.38,GBP,ACC001593,ACC000319,Journal entry 7456,pending,User16
JE00007457,2022-11-07 16:00:00,2022-11-07 16:00:00,36585.08,EUR,ACC004912,ACC004981,Journal entry 7457,reversed,User10
JE00007458,2022-11-07 17:00:00,2022-11-07 17:00:00,40369.36,USD,ACC000122,ACC001315,Journal entry 7458,pending,User39
JE00007459,2022-11-07 18:00:00,2022-11-07 18:00:00,4968313.221500001,USD,ACC001475,ACC004543,Journal entry 7459,posted,User24
JE00007460,2022-11-07 19:00:00,2022-11-07 19:00:00,32690.92,USD,ACC003680,ACC000347,Journal entry 7460,posted,User36
JE00007461,2022-11-07 20:00:00,2022-11-07 20:00:00,4968313.221500001,USD,ACC002730,ACC004459,Journal entry 7461,posted,User23
JE00007462,2022-11-07 21:00:00,2022-11-07 21:00:00,28664.3,USD,ACC003083,ACC001651,Journal entry 7462,posted,User2
JE00007463,2022-11-07 22:00:00,2022-11-07 22:00:00,2017.01,EUR,ACC000108,ACC001375,Journal entry 7463,posted,User18
JE00007464,2022-11-07 23:00:00,2022-11-07 23:00:00,4968313.221500001,USD,ACC001095,ACC001033,Journal entry 7464,posted,User42
JE00007465,2022-11-08 00:00:00,2022-11-08 00:00:00,47643.93,EUR,ACC002998,ACC000669,Journal entry 7465,posted,User46
JE00007466,2022-11-08 01:00:00,2022-11-08 01:00:00,273.75,USD,ACC001574,ACC003993,Journal entry 7466,posted,User18
JE00007467,2022-11-08 02:00:00,2022-11-08 02:00:00,4968313.221500001,EUR,ACC002353,ACC000347,Journal entry 7467,posted,User34
JE00007468,2022-11-08 03:00:00,2022-11-08 03:00:00,9091.69,USD,ACC004786,ACC002317,Journal entry 7468,pending,User5
JE00007469,2022-11-08 04:00:00,2022-11-08 04:00:00,39087.1,USD,ACC003191,ACC004743,Journal entry 7469,posted,User11
JE00007470,2022-11-08 05:00:00,2022-11-08 05:00:00,29944.19,USD,ACC003152,ACC002026,Journal entry 7470,posted,User35
JE00007471,2022-11-08 06:00:00,2022-11-08 06:00:00,8948.95,USD,ACC000983,ACC004136,Journal entry 7471,posted,User3
JE00007472,2022-11-08 07:00:00,2022-11-08 07:00:00,40717.15,USD,ACC002978,ACC003462,Journal entry 7472,pending,User37
JE00007473,2022-11-08 08:00:00,2022-11-08 08:00:00,17738.4,USD,ACC004801,ACC003977,Journal entry 7473,posted,User48
JE00007474,2022-11-08 09:00:00,2022-11-08 09:00:00,23096.76,EUR,ACC003199,ACC004736,Journal entry 7474,posted,User4
JE00007475,2022-11-14 10:00:00,2022-11-08 10:00:00,19426.6,USD,ACC003926,ACC000490,Journal entry 7475,posted,User29
JE00007476,2022-11-08 11:00:00,2022-11-08 11:00:00,26116.87,USD,ACC004773,ACC001508,Journal entry 7476,posted,User18
JE00007477,2022-11-08 12:00:00,2022-11-08 12:00:00,24059.11,USD,ACC004507,ACC001608,Journal entry 7477,posted,User32
JE00007478,2022-11-08 13:00:00,2022-11-08 13:00:00,13801.74,EUR,ACC001700,ACC000334,Journal entry 7478,posted,
JE00007479,2022-11-08 14:00:00,2022-11-08 14:00:00,21285.35,USD,ACC001478,ACC000532,Journal entry 7479,pending,User4
JE00007480,2022-11-08 15:00:00,2022-11-08 15:00:00,45426.02,USD,ACC001405,ACC000549,Journal entry 7480,posted,User33
JE00007481,2022-11-08 16:00:00,2022-11-08 16:00:00,25194.42,USD,ACC003852,ACC004749,Journal entry 7481,posted,User9
JE00007482,2022-11-08 17:00:00,2022-11-08 17:00:00,45827.68,USD,ACC001884,ACC004287,Journal entry 7482,posted,User27
JE00007483,2022-11-08 18:00:00,2022-11-08 18:00:00,27551.34,USD,ACC004113,ACC002943,Journal entry 7483,reversed,User22
JE00007484,2022-11-08 19:00:00,2022-11-08 19:00:00,38463.98,USD,ACC004005,ACC004230,Journal entry 7484,posted,User25
JE00007485,2022-11-08 20:00:00,2022-11-08 20:00:00,14750.21,USD,ACC003330,ACC001720,Journal entry 7485,pending,User38
JE00007486,2022-11-08 21:00:00,2022-11-08 21:00:00,39541.63,EUR,ACC000605,ACC002377,Journal entry 7486,posted,
JE00007487,2022-11-08 22:00:00,2022-11-08 22:00:00,13289.65,USD,ACC003560,ACC004418,Journal entry 7487,posted,User17
JE00007488,2022-11-08 23:00:00,2022-11-08 23:00:00,1075.54,USD,ACC001035,ACC000739,Journal entry 7488,posted,User32
JE00007489,2022-11-09 00:00:00,2022-11-09 00:00:00,8120.37,USD,ACC002764,ACC000732,Journal entry 7489,posted,User30
JE00007490,2022-11-09 01:00:00,2022-11-09 01:00:00,1180.48,EUR,ACC001142,ACC002633,Journal entry 7490,pending,User4
JE00007491,2022-11-09 02:00:00,2022-11-09 02:00:00,47358.43,EUR,ACC000311,ACC001264,Journal entry 7491,posted,User31
JE00007492,2022-11-09 03:00:00,2022-11-09 03:00:00,49998.85,USD,ACC003182,ACC003343,Journal entry 7492,pending,User17
JE00007493,2022-11-09 04:00:00,2022-11-09 04:00:00,38135.29,EUR,ACC002257,ACC003180,Journal entry 7493,reversed,User8
JE00007494,2022-11-09 05:00:00,2022-11-09 05:00:00,5495.6,USD,ACC003208,ACC001662,Journal entry 7494,posted,User26
JE00007495,2022-11-09 06:00:00,2022-11-09 06:00:00,44957.38,USD,ACC002453,ACC000580,Journal entry 7495,posted,User26
JE00007496,2022-11-09 07:00:00,2022-11-09 07:00:00,37214.43,USD,ACC001860,ACC000413,Journal entry 7496,posted,User36
JE00007497,2022-11-09 08:00:00,2022-11-09 08:00:00,16679.0,EUR,ACC000078,ACC002215,Journal entry 7497,posted,User22
JE00007498,2022-11-09 09:00:00,2022-11-09 09:00:00,25163.67,USD,ACC001381,ACC001610,Journal entry 7498,posted,User37
JE00007499,2022-11-09 10:00:00,2022-11-09 10:00:00,33121.79,USD,ACC004403,ACC000170,Journal entry 7499,posted,User14
JE00007500,2022-11-09 11:00:00,2022-11-09 11:00:00,1300.12,USD,ACC003774,ACC003453,Journal entry 7500,posted,User30
JE00007501,2022-11-09 12:00:00,2022-11-09 12:00:00,25126.89,USD,ACC002320,ACC004787,Journal entry 7501,posted,User48
JE00007502,2022-11-09 13:00:00,2022-11-09 13:00:00,36646.53,GBP,ACC000159,ACC004892,Journal entry 7502,posted,User29
JE00007503,2022-11-09 14:00:00,2022-11-09 14:00:00,9492.45,USD,ACC004925,ACC000589,Journal entry 7503,posted,User34
JE00007504,2022-11-09 15:00:00,2022-11-09 15:00:00,22245.15,GBP,ACC003694,ACC000951,Journal entry 7504,posted,User19
JE00007505,2022-11-09 16:00:00,2022-11-09 16:00:00,26673.25,USD,ACC000111,ACC002160,Journal entry 7505,posted,User34
JE00007506,2022-11-09 17:00:00,2022-11-09 17:00:00,36804.71,EUR,ACC001052,ACC004573,Journal entry 7506,posted,User41
JE00007507,2022-11-09 18:00:00,2022-11-09 18:00:00,48226.24,GBP,ACC000851,ACC002873,Journal entry 7507,posted,User43
JE00007508,2022-11-09 19:00:00,2022-11-09 19:00:00,42428.95,USD,ACC004514,ACC002284,Journal entry 7508,posted,User45
JE00007509,2022-11-09 20:00:00,2022-11-09 20:00:00,31113.77,USD,ACC004772,ACC004629,Journal entry 7509,posted,User16
JE00007510,2022-11-09 21:00:00,2022-11-09 21:00:00,29223.67,USD,ACC002069,ACC003317,Journal entry 7510,posted,User42
JE00007511,2022-11-09 22:00:00,2022-11-09 22:00:00,30199.02,USD,ACC000890,ACC004925,Journal entry 7511,posted,
JE00007512,2022-11-09 23:00:00,2022-11-09 23:00:00,27304.41,USD,ACC003212,ACC004319,Journal entry 7512,posted,User43
JE00007513,2022-11-10 00:00:00,2022-11-10 00:00:00,3062.21,GBP,ACC001363,ACC004992,Journal entry 7513,posted,User1
JE00007514,2022-11-10 01:00:00,2022-11-10 01:00:00,34944.99,USD,ACC000605,ACC002788,Journal entry 7514,posted,User45
JE00007515,2022-11-10 02:00:00,2022-11-10 02:00:00,35845.21,USD,ACC001295,ACC001873,Journal entry 7515,posted,User11
